Time	EEG_Fp1	EEG_Fp2	PPG
오후 5:43:04.904 	0.000025	0.000022	0.000929
오후 5:43:04.905 	0.000025	0.000031	0.000929
오후 5:43:04.905 	0.000017	0.000027	0.000929
오후 5:43:04.907 	0.000002	0.000004	0.000929
오후 5:43:04.907 	0.000036	0.000020	0.000929
오후 5:43:04.908 	0.000025	0.000018	0.000929
오후 5:43:04.908 	0.000018	0.000018	0.000929
오후 5:43:04.909 	0.000007	0.000008	0.000929
오후 5:43:04.909 	0.000012	0.000028	0.000929
오후 5:43:04.925 	0.000008	0.000019	0.000930
오후 5:43:04.925 	0.000014	0.000024	0.000929
오후 5:43:04.929 	0.000004	0.000009	0.000930
오후 5:43:04.929 	0.000027	0.000026	0.000929
오후 5:43:04.952 	0.000005	0.000009	0.000930
오후 5:43:04.952 	-0.000018	-0.000006	0.000929
오후 5:43:04.953 	-0.000025	-0.000010	0.000930
오후 5:43:04.953 	-0.000006	-0.000006	0.000930
오후 5:43:04.955 	0.000037	0.000029	0.000930
오후 5:43:04.955 	0.000032	0.000034	0.000930
오후 5:43:04.957 	0.000005	0.000010	0.000930
오후 5:43:04.957 	0.000007	0.000008	0.000930
오후 5:43:04.987 	0.000024	0.000018	0.000930
오후 5:43:04.987 	0.000011	0.000013	0.000930
오후 5:43:04.996 	0.000010	0.000010	0.000930
오후 5:43:04.996 	-0.000006	-0.000013	0.000930
오후 5:43:05.011 	0.000003	-0.000008	0.000930
오후 5:43:05.011 	0.000002	0.000000	0.000930
오후 5:43:05.013 	0.000002	0.000007	0.000930
오후 5:43:05.013 	-0.000002	0.000001	0.000931
오후 5:43:05.030 	0.000014	0.000017	0.000930
오후 5:43:05.030 	0.000013	0.000010	0.000931
오후 5:43:05.038 	0.000015	0.000007	0.000931
오후 5:43:05.038 	0.000000	-0.000012	0.000931
오후 5:43:05.050 	0.000006	0.000000	0.000931
오후 5:43:05.050 	0.000009	0.000015	0.000932
오후 5:43:05.051 	0.000003	0.000009	0.000932
오후 5:43:05.051 	0.000006	0.000004	0.000932
오후 5:43:05.052 	-0.000001	-0.000006	0.000932
오후 5:43:05.052 	0.000008	0.000008	0.000932
오후 5:43:05.074 	-0.000000	-0.000000	0.000932
오후 5:43:05.074 	0.000004	-0.000000	0.000933
오후 5:43:05.076 	-0.000002	0.000010	0.000933
오후 5:43:05.076 	0.000004	0.000002	0.000933
오후 5:43:05.077 	0.000016	0.000001	0.000933
오후 5:43:05.077 	0.000010	0.000004	0.000933
오후 5:43:05.078 	0.000005	-0.000000	0.000933
오후 5:43:05.078 	0.000002	-0.000005	0.000933
오후 5:43:05.079 	0.000007	0.000012	0.000933
오후 5:43:05.079 	0.000002	0.000014	0.000933
오후 5:43:05.095 	-0.000002	-0.000001	0.000933
오후 5:43:05.095 	-0.000007	-0.000002	0.000933
오후 5:43:05.096 	0.000000	-0.000000	0.000933
오후 5:43:05.096 	0.000008	0.000017	0.000933
오후 5:43:05.111 	0.000000	0.000005	0.000934
오후 5:43:05.111 	-0.000014	-0.000004	0.000933
오후 5:43:05.132 	-0.000003	-0.000009	0.000933
오후 5:43:05.132 	-0.000005	0.000000	0.000933
오후 5:43:05.134 	0.000024	0.000020	0.000933
오후 5:43:05.134 	0.000003	0.000000	0.000933
오후 5:43:05.135 	0.000017	0.000001	0.000933
오후 5:43:05.135 	0.000001	-0.000010	0.000933
오후 5:43:05.154 	0.000014	0.000005	0.000933
오후 5:43:05.154 	0.000010	0.000010	0.000933
오후 5:43:05.156 	0.000006	0.000021	0.000933
오후 5:43:05.156 	0.000009	0.000012	0.000933
오후 5:43:05.158 	0.000017	-0.000004	0.000933
오후 5:43:05.158 	0.000026	0.000019	0.000933
오후 5:43:05.185 	0.000010	0.000008	0.000932
오후 5:43:05.185 	0.000030	0.000027	0.000932
오후 5:43:05.186 	0.000025	0.000021	0.000932
오후 5:43:05.186 	0.000019	0.000014	0.000932
오후 5:43:05.187 	0.000008	-0.000004	0.000932
오후 5:43:05.187 	0.000031	0.000023	0.000932
오후 5:43:05.190 	0.000028	0.000020	0.000932
오후 5:43:05.190 	0.000018	0.000024	0.000932
오후 5:43:05.192 	-0.000005	-0.000009	0.000932
오후 5:43:05.192 	0.000002	-0.000005	0.000932
오후 5:43:05.214 	0.000002	0.000008	0.000932
오후 5:43:05.214 	0.000013	0.000015	0.000931
오후 5:43:05.216 	0.000021	0.000018	0.000931
오후 5:43:05.216 	0.000023	0.000018	0.000931
오후 5:43:05.218 	0.000030	0.000021	0.000931
오후 5:43:05.218 	0.000025	0.000025	0.000931
오후 5:43:05.243 	0.000028	0.000012	0.000931
오후 5:43:05.243 	0.000025	0.000017	0.000930
오후 5:43:05.244 	0.000038	0.000016	0.000931
오후 5:43:05.244 	0.000027	0.000008	0.000930
오후 5:43:05.246 	0.000021	0.000010	0.000930
오후 5:43:05.246 	0.000020	0.000012	0.000930
오후 5:43:05.247 	0.000031	0.000017	0.000930
오후 5:43:05.247 	0.000022	0.000028	0.000930
오후 5:43:05.250 	0.000008	0.000017	0.000930
오후 5:43:05.250 	0.000006	0.000010	0.000930
오후 5:43:05.264 	0.000021	0.000014	0.000930
오후 5:43:05.264 	0.000026	0.000031	0.000930
오후 5:43:05.274 	0.000010	0.000011	0.000930
오후 5:43:05.274 	0.000007	0.000017	0.000930
오후 5:43:05.275 	0.000021	0.000014	0.000930
오후 5:43:05.275 	0.000017	0.000010	0.000930
오후 5:43:05.286 	0.000018	0.000017	0.000930
오후 5:43:05.286 	0.000009	0.000008	0.000930
오후 5:43:05.287 	0.000013	0.000006	0.000929
오후 5:43:05.287 	0.000031	0.000022	0.000930
오후 5:43:05.294 	0.000032	0.000024	0.000929
오후 5:43:05.294 	0.000022	0.000018	0.000930
오후 5:43:05.306 	0.000010	0.000006	0.000929
오후 5:43:05.306 	0.000023	0.000019	0.000930
오후 5:43:05.308 	0.000017	0.000019	0.000930
오후 5:43:05.308 	0.000004	-0.000007	0.000930
오후 5:43:05.315 	0.000001	-0.000001	0.000930
오후 5:43:05.315 	0.000021	0.000029	0.000930
오후 5:43:05.338 	0.000020	0.000016	0.000930
오후 5:43:05.338 	0.000023	0.000028	0.000930
오후 5:43:05.347 	0.000008	0.000015	0.000930
오후 5:43:05.347 	0.000021	0.000001	0.000930
오후 5:43:05.369 	0.000023	0.000017	0.000930
오후 5:43:05.369 	0.000021	0.000007	0.000930
오후 5:43:05.371 	0.000010	-0.000001	0.000930
오후 5:43:05.371 	0.000004	0.000007	0.000930
오후 5:43:05.373 	0.000017	0.000016	0.000930
오후 5:43:05.373 	0.000014	0.000017	0.000930
오후 5:43:05.376 	0.000007	0.000013	0.000930
오후 5:43:05.376 	-0.000009	0.000004	0.000930
오후 5:43:05.379 	0.000009	0.000013	0.000930
오후 5:43:05.379 	0.000001	0.000008	0.000930
오후 5:43:05.413 	0.000003	0.000007	0.000930
오후 5:43:05.413 	-0.000009	-0.000001	0.000930
오후 5:43:05.414 	0.000008	0.000008	0.000930
오후 5:43:05.414 	0.000011	0.000004	0.000930
오후 5:43:05.415 	0.000016	0.000006	0.000930
오후 5:43:05.415 	0.000008	-0.000003	0.000930
오후 5:43:05.416 	0.000014	0.000009	0.000930
오후 5:43:05.416 	0.000034	0.000031	0.000930
오후 5:43:05.418 	0.000018	0.000008	0.000930
오후 5:43:05.418 	-0.000005	-0.000009	0.000930
오후 5:43:05.423 	-0.000004	-0.000000	0.000930
오후 5:43:05.423 	0.000008	0.000002	0.000930
오후 5:43:05.436 	0.000011	0.000002	0.000930
오후 5:43:05.436 	0.000017	0.000003	0.000930
오후 5:43:05.439 	0.000003	-0.000009	0.000930
오후 5:43:05.439 	0.000015	0.000013	0.000930
오후 5:43:05.441 	0.000011	0.000010	0.000930
오후 5:43:05.441 	0.000003	-0.000008	0.000930
오후 5:43:05.443 	0.000005	-0.000002	0.000930
오후 5:43:05.443 	0.000013	0.000007	0.000930
오후 5:43:05.465 	0.000014	0.000004	0.000930
오후 5:43:05.465 	0.000014	0.000021	0.000930
오후 5:43:05.467 	0.000008	0.000005	0.000930
오후 5:43:05.467 	0.000014	0.000006	0.000930
오후 5:43:05.468 	0.000025	0.000023	0.000930
오후 5:43:05.468 	0.000019	0.000011	0.000930
오후 5:43:05.470 	0.000004	-0.000001	0.000930
오후 5:43:05.470 	-0.000004	0.000005	0.000930
오후 5:43:05.475 	0.000016	0.000010	0.000930
오후 5:43:05.475 	0.000027	0.000018	0.000929
오후 5:43:05.487 	0.000020	0.000018	0.000930
오후 5:43:05.487 	0.000011	0.000008	0.000930
오후 5:43:05.490 	0.000018	0.000011	0.000930
오후 5:43:05.490 	0.000018	0.000013	0.000930
오후 5:43:05.512 	0.000028	0.000012	0.000930
오후 5:43:05.512 	0.000017	0.000003	0.000930
오후 5:43:05.513 	0.000019	0.000013	0.000930
오후 5:43:05.513 	0.000018	0.000009	0.000930
오후 5:43:05.514 	0.000021	0.000011	0.000930
오후 5:43:05.514 	0.000003	0.000016	0.000930
오후 5:43:05.536 	0.000014	0.000014	0.000929
오후 5:43:05.536 	0.000028	0.000018	0.000930
오후 5:43:05.537 	0.000031	0.000023	0.000929
오후 5:43:05.537 	0.000024	0.000010	0.000930
오후 5:43:05.545 	0.000021	0.000013	0.000929
오후 5:43:05.545 	0.000031	0.000033	0.000930
오후 5:43:05.560 	0.000033	0.000041	0.000929
오후 5:43:05.560 	0.000041	0.000034	0.000930
오후 5:43:05.562 	0.000016	0.000022	0.000929
오후 5:43:05.562 	0.000029	0.000021	0.000929
오후 5:43:05.565 	0.000032	0.000029	0.000930
오후 5:43:05.565 	0.000016	0.000001	0.000929
오후 5:43:05.570 	-0.000002	0.000000	0.000929
오후 5:43:05.570 	0.000005	0.000019	0.000929
오후 5:43:05.582 	0.000035	0.000033	0.000930
오후 5:43:05.582 	0.000035	0.000031	0.000930
오후 5:43:05.585 	0.000023	0.000031	0.000930
오후 5:43:05.585 	0.000026	0.000026	0.000930
오후 5:43:05.603 	0.000044	0.000036	0.000930
오후 5:43:05.603 	0.000028	0.000024	0.000929
오후 5:43:05.629 	0.000012	0.000008	0.000930
오후 5:43:05.629 	0.000008	0.000008	0.000930
오후 5:43:05.652 	0.000006	-0.000004	0.000930
오후 5:43:05.652 	-0.000000	0.000003	0.000929
오후 5:43:05.654 	0.000002	0.000022	0.000930
오후 5:43:05.654 	0.000014	0.000029	0.000929
오후 5:43:05.657 	0.000017	0.000014	0.000930
오후 5:43:05.657 	0.000007	-0.000007	0.000930
오후 5:43:05.680 	0.000026	0.000016	0.000930
오후 5:43:05.680 	0.000045	0.000038	0.000930
오후 5:43:05.718 	0.000048	0.000024	0.000930
오후 5:43:05.718 	0.000043	0.000031	0.000930
오후 5:43:05.723 	0.000050	0.000059	0.000930
오후 5:43:05.723 	0.000055	0.000050	0.000930
오후 5:43:05.725 	0.000025	0.000011	0.000930
오후 5:43:05.725 	0.000047	0.000045	0.000930
오후 5:43:05.725 	0.000065	0.000059	0.000929
오후 5:43:05.725 	0.000045	0.000048	0.000930
오후 5:43:05.726 	0.000046	0.000030	0.000929
오후 5:43:05.726 	0.000055	0.000055	0.000930
오후 5:43:05.731 	0.000065	0.000072	0.000930
오후 5:43:05.731 	0.000038	0.000039	0.000930
오후 5:43:05.744 	0.000051	0.000068	0.000929
오후 5:43:05.744 	0.000044	0.000052	0.000930
오후 5:43:05.752 	0.000062	0.000071	0.000929
오후 5:43:05.752 	0.000056	0.000046	0.000930
오후 5:43:05.753 	0.000034	0.000011	0.000930
오후 5:43:05.753 	0.000051	0.000040	0.000930
오후 5:43:05.767 	0.000056	0.000047	0.000930
오후 5:43:05.767 	0.000050	0.000055	0.000930
오후 5:43:05.769 	0.000034	0.000047	0.000930
오후 5:43:05.769 	0.000038	0.000047	0.000930
오후 5:43:05.770 	0.000040	0.000034	0.000930
오후 5:43:05.770 	0.000037	0.000017	0.000930
오후 5:43:05.771 	0.000037	0.000032	0.000930
오후 5:43:05.771 	0.000044	0.000031	0.000930
오후 5:43:05.773 	0.000040	0.000035	0.000930
오후 5:43:05.773 	0.000038	0.000038	0.000930
오후 5:43:05.774 	0.000032	0.000034	0.000930
오후 5:43:05.774 	0.000027	0.000029	0.000930
오후 5:43:05.775 	0.000021	0.000025	0.000930
오후 5:43:05.775 	0.000032	0.000036	0.000930
오후 5:43:05.790 	0.000020	0.000014	0.000930
오후 5:43:05.790 	0.000003	0.000011	0.000930
오후 5:43:05.792 	0.000016	0.000015	0.000930
오후 5:43:05.792 	0.000032	0.000027	0.000930
오후 5:43:05.798 	0.000026	0.000022	0.000930
오후 5:43:05.798 	0.000014	0.000006	0.000930
오후 5:43:05.823 	0.000023	0.000010	0.000930
오후 5:43:05.823 	0.000029	0.000028	0.000930
오후 5:43:05.825 	0.000019	0.000024	0.000930
오후 5:43:05.825 	0.000014	0.000017	0.000930
오후 5:43:05.827 	0.000011	0.000005	0.000930
오후 5:43:05.827 	0.000029	0.000023	0.000930
오후 5:43:05.829 	0.000026	0.000028	0.000930
오후 5:43:05.829 	0.000022	0.000017	0.000930
오후 5:43:05.830 	0.000008	0.000007	0.000930
오후 5:43:05.830 	0.000027	0.000025	0.000930
오후 5:43:05.831 	0.000021	-0.000000	0.000930
오후 5:43:05.831 	0.000013	0.000014	0.000931
오후 5:43:05.853 	0.000008	0.000018	0.000930
오후 5:43:05.853 	0.000023	0.000025	0.000931
오후 5:43:05.854 	0.000026	0.000017	0.000931
오후 5:43:05.854 	0.000022	0.000007	0.000931
오후 5:43:05.856 	0.000020	0.000008	0.000931
오후 5:43:05.856 	0.000014	0.000014	0.000931
오후 5:43:05.862 	0.000018	0.000018	0.000932
오후 5:43:05.862 	0.000003	0.000007	0.000932
오후 5:43:05.884 	0.000012	0.000019	0.000932
오후 5:43:05.884 	0.000008	0.000012	0.000932
오후 5:43:05.886 	0.000017	0.000015	0.000933
오후 5:43:05.886 	0.000030	0.000016	0.000933
오후 5:43:05.887 	0.000009	0.000011	0.000933
오후 5:43:05.887 	-0.000005	-0.000002	0.000933
오후 5:43:05.892 	0.000005	0.000014	0.000933
오후 5:43:05.892 	-0.000000	0.000005	0.000933
오후 5:43:05.914 	0.000003	0.000002	0.000933
오후 5:43:05.914 	-0.000006	-0.000001	0.000933
오후 5:43:05.915 	0.000004	0.000001	0.000933
오후 5:43:05.915 	0.000009	0.000002	0.000934
오후 5:43:05.916 	0.000009	0.000005	0.000933
오후 5:43:05.916 	-0.000017	-0.000021	0.000934
오후 5:43:05.922 	-0.000023	-0.000011	0.000933
오후 5:43:05.922 	-0.000003	0.000011	0.000934
오후 5:43:05.935 	0.000012	0.000022	0.000933
오후 5:43:05.935 	0.000008	0.000008	0.000933
오후 5:43:05.939 	0.000008	0.000003	0.000933
오후 5:43:05.939 	0.000014	0.000009	0.000933
