Time	EEG_Fp1	EEG_Fp2	PPG
오후 3:31:05.205 	0.000003	-0.000004	0.000929
오후 3:31:05.213 	-0.000001	-0.000002	0.000929
오후 3:31:05.213 	0.000007	0.000000	0.000929
오후 3:31:05.249 	-0.000006	-0.000008	0.000929
오후 3:31:05.249 	-0.000026	0.000005	0.000929
오후 3:31:05.259 	0.000020	0.000023	0.000929
오후 3:31:05.259 	0.000009	0.000006	0.000928
오후 3:31:05.267 	-0.000018	-0.000013	0.000928
오후 3:31:05.267 	-0.000036	-0.000025	0.000928
오후 3:31:05.283 	0.000022	-0.000004	0.000928
오후 3:31:05.283 	0.000016	0.000015	0.000928
오후 3:31:05.319 	-0.000011	0.000027	0.000928
오후 3:31:05.319 	0.000001	0.000009	0.000928
오후 3:31:05.320 	0.000029	0.000011	0.000928
오후 3:31:05.320 	0.000018	0.000008	0.000928
오후 3:31:05.359 	0.000005	0.000004	0.000927
오후 3:31:05.359 	-0.000001	0.000005	0.000927
오후 3:31:05.397 	0.000001	-0.000012	0.000927
오후 3:31:05.397 	0.000005	-0.000013	0.000927
오후 3:31:05.398 	0.000004	0.000010	0.000927
오후 3:31:05.398 	0.000014	0.000031	0.000927
오후 3:31:05.399 	0.000020	0.000018	0.000927
오후 3:31:05.399 	0.000033	0.000030	0.000927
오후 3:31:05.401 	0.000020	0.000019	0.000927
오후 3:31:05.401 	-0.000012	-0.000008	0.000926
오후 3:31:05.402 	-0.000022	-0.000021	0.000926
오후 3:31:05.402 	-0.000004	-0.000014	0.000926
오후 3:31:05.403 	0.000022	0.000001	0.000926
오후 3:31:05.403 	0.000017	0.000003	0.000926
오후 3:31:05.405 	-0.000015	-0.000001	0.000926
오후 3:31:05.405 	0.000000	0.000006	0.000926
오후 3:31:05.406 	0.000018	0.000018	0.000926
오후 3:31:05.406 	0.000008	0.000004	0.000925
오후 3:31:05.420 	-0.000039	-0.000031	0.000925
오후 3:31:05.420 	-0.000034	-0.000028	0.000925
오후 3:31:05.421 	0.000023	0.000007	0.000925
오후 3:31:05.421 	0.000004	-0.000025	0.000925
오후 3:31:05.423 	0.000002	-0.000023	0.000925
오후 3:31:05.423 	0.000012	-0.000001	0.000925
오후 3:31:05.424 	0.000017	0.000027	0.000925
오후 3:31:05.424 	-0.000002	0.000015	0.000924
오후 3:31:05.425 	0.000010	0.000004	0.000924
오후 3:31:05.425 	-0.000001	-0.000020	0.000924
오후 3:31:05.426 	0.000002	-0.000000	0.000924
오후 3:31:05.426 	0.000009	-0.000006	0.000924
오후 3:31:05.436 	0.000008	-0.000012	0.000924
오후 3:31:05.436 	-0.000014	-0.000026	0.000924
오후 3:31:05.466 	-0.000013	-0.000029	0.000924
오후 3:31:05.466 	0.000012	-0.000011	0.000924
오후 3:31:05.468 	0.000008	0.000003	0.000924
오후 3:31:05.468 	0.000003	0.000006	0.000924
오후 3:31:05.469 	0.000034	0.000020	0.000924
오후 3:31:05.469 	0.000032	0.000021	0.000924
오후 3:31:05.470 	0.000014	0.000003	0.000924
오후 3:31:05.470 	-0.000018	-0.000036	0.000924
오후 3:31:05.472 	-0.000012	-0.000021	0.000924
오후 3:31:05.472 	0.000021	-0.000001	0.000924
오후 3:31:05.480 	0.000016	-0.000017	0.000924
오후 3:31:05.480 	0.000012	-0.000026	0.000924
오후 3:31:05.517 	-0.000015	-0.000018	0.000924
오후 3:31:05.517 	0.000012	-0.000008	0.000924
오후 3:31:05.518 	0.000005	0.000008	0.000924
오후 3:31:05.518 	-0.000000	-0.000009	0.000924
오후 3:31:05.519 	-0.000034	-0.000033	0.000924
오후 3:31:05.519 	0.000017	-0.000007	0.000924
오후 3:31:05.521 	0.000031	0.000015	0.000924
오후 3:31:05.521 	0.000026	0.000013	0.000924
오후 3:31:05.522 	-0.000002	-0.000000	0.000924
오후 3:31:05.522 	-0.000015	-0.000035	0.000924
오후 3:31:05.523 	0.000012	-0.000000	0.000924
오후 3:31:05.523 	0.000004	0.000001	0.000924
오후 3:31:05.525 	-0.000005	-0.000010	0.000924
오후 3:31:05.525 	-0.000007	-0.000017	0.000924
오후 3:31:05.526 	-0.000018	-0.000021	0.000924
오후 3:31:05.526 	-0.000020	-0.000015	0.000924
오후 3:31:05.542 	0.000021	-0.000011	0.000924
오후 3:31:05.542 	0.000015	-0.000019	0.000924
오후 3:31:05.544 	0.000007	-0.000004	0.000924
오후 3:31:05.544 	0.000007	-0.000003	0.000924
오후 3:31:05.546 	-0.000004	-0.000008	0.000924
오후 3:31:05.546 	-0.000023	-0.000006	0.000924
오후 3:31:05.551 	0.000004	-0.000010	0.000924
오후 3:31:05.551 	0.000006	-0.000013	0.000924
오후 3:31:05.559 	0.000006	-0.000023	0.000924
오후 3:31:05.559 	-0.000004	-0.000042	0.000924
오후 3:31:05.597 	-0.000005	-0.000021	0.000924
오후 3:31:05.597 	0.000003	-0.000006	0.000924
오후 3:31:05.599 	-0.000004	-0.000001	0.000924
오후 3:31:05.599 	-0.000027	-0.000020	0.000924
오후 3:31:05.600 	-0.000021	-0.000027	0.000924
오후 3:31:05.600 	0.000004	-0.000023	0.000924
오후 3:31:05.603 	0.000007	-0.000006	0.000924
오후 3:31:05.603 	0.000008	-0.000004	0.000924
오후 3:31:05.610 	-0.000012	-0.000022	0.000924
오후 3:31:05.610 	0.000005	-0.000018	0.000924
오후 3:31:05.618 	-0.000008	-0.000037	0.000924
오후 3:31:05.618 	-0.000041	-0.000048	0.000924
오후 3:31:05.631 	-0.000047	-0.000014	0.000924
오후 3:31:05.631 	0.000006	-0.000012	0.000924
오후 3:31:05.636 	0.000015	-0.000016	0.000924
오후 3:31:05.636 	0.000014	-0.000007	0.000924
오후 3:31:05.648 	0.000004	-0.000026	0.000925
오후 3:31:05.648 	-0.000005	-0.000010	0.000925
오후 3:31:05.669 	0.000004	-0.000008	0.000926
오후 3:31:05.669 	-0.000024	-0.000025	0.000926
오후 3:31:05.671 	-0.000033	-0.000020	0.000927
오후 3:31:05.671 	0.000006	-0.000019	0.000927
오후 3:31:05.673 	0.000000	-0.000005	0.000928
오후 3:31:05.673 	-0.000003	0.000003	0.000928
오후 3:31:05.674 	-0.000002	0.000005	0.000928
오후 3:31:05.674 	-0.000001	-0.000034	0.000929
오후 3:31:05.679 	0.000028	0.000002	0.000930
오후 3:31:05.679 	0.000024	0.000001	0.000930
오후 3:31:05.697 	0.000008	0.000008	0.000931
오후 3:31:05.697 	-0.000005	-0.000009	0.000932
오후 3:31:05.698 	-0.000008	-0.000006	0.000933
오후 3:31:05.698 	-0.000004	-0.000017	0.000933
오후 3:31:05.699 	0.000016	-0.000004	0.000934
오후 3:31:05.699 	0.000000	-0.000003	0.000935
오후 3:31:05.709 	-0.000012	-0.000021	0.000936
오후 3:31:05.709 	-0.000003	-0.000015	0.000936
오후 3:31:05.731 	-0.000021	-0.000014	0.000937
오후 3:31:05.731 	-0.000012	-0.000026	0.000937
오후 3:31:05.732 	-0.000033	-0.000034	0.000938
오후 3:31:05.732 	0.000004	-0.000006	0.000939
오후 3:31:05.733 	-0.000009	-0.000018	0.000939
오후 3:31:05.733 	-0.000018	-0.000032	0.000940
오후 3:31:05.737 	-0.000004	-0.000042	0.000940
오후 3:31:05.737 	0.000024	-0.000004	0.000940
오후 3:31:05.748 	0.000022	-0.000004	0.000941
오후 3:31:05.748 	-0.000004	-0.000013	0.000941
오후 3:31:05.757 	-0.000018	-0.000010	0.000941
오후 3:31:05.757 	-0.000018	-0.000015	0.000941
오후 3:31:05.769 	-0.000019	-0.000016	0.000941
오후 3:31:05.769 	0.000005	-0.000009	0.000941
오후 3:31:05.771 	0.000008	-0.000009	0.000941
오후 3:31:05.771 	0.000011	-0.000016	0.000941
오후 3:31:05.773 	0.000009	-0.000000	0.000941
오후 3:31:05.773 	0.000004	-0.000004	0.000941
오후 3:31:05.774 	-0.000023	-0.000034	0.000941
오후 3:31:05.774 	-0.000025	-0.000046	0.000941
오후 3:31:05.784 	0.000034	0.000008	0.000941
오후 3:31:05.784 	0.000023	-0.000008	0.000941
오후 3:31:05.791 	-0.000003	-0.000022	0.000940
오후 3:31:05.791 	-0.000014	-0.000033	0.000940
오후 3:31:05.792 	0.000006	0.000004	0.000940
오후 3:31:05.792 	0.000004	0.000003	0.000939
오후 3:31:05.803 	0.000009	0.000004	0.000939
오후 3:31:05.803 	0.000015	-0.000009	0.000939
오후 3:31:05.805 	0.000023	-0.000011	0.000938
오후 3:31:05.805 	0.000006	-0.000010	0.000938
오후 3:31:05.806 	0.000000	-0.000009	0.000937
오후 3:31:05.806 	-0.000011	-0.000033	0.000937
오후 3:31:05.815 	-0.000013	-0.000022	0.000937
오후 3:31:05.815 	-0.000011	-0.000027	0.000937
오후 3:31:05.826 	-0.000000	-0.000028	0.000936
오후 3:31:05.826 	0.000006	-0.000013	0.000936
오후 3:31:05.831 	0.000006	0.000000	0.000935
오후 3:31:05.831 	0.000021	0.000000	0.000935
오후 3:31:05.844 	0.000006	-0.000018	0.000934
오후 3:31:05.844 	-0.000004	-0.000014	0.000934
오후 3:31:05.868 	-0.000018	-0.000010	0.000934
오후 3:31:05.868 	0.000007	0.000001	0.000934
오후 3:31:05.870 	0.000006	-0.000022	0.000933
오후 3:31:05.870 	0.000017	-0.000030	0.000933
오후 3:31:05.871 	-0.000006	-0.000042	0.000933
